ccode,VMAR_Region,GPOP,CPOP,GPRO,LANG,CUSTOM,BELIEF,RELIGS1,RACE,GROUPCON,GC119,GC2,GC6B,GC7,GC10,GC11,AUTLOST,YEARWT,MAGN,PRSTAT,SEPX,SEPKIN,EMIG,DISPLACE,POLDIS,ECDIS,CULPO1,CULPO2,GOJPA,AUTON2,AUTGAIN,AUTPRO,LEGISREP,EXECREP,GUARREP,POLGR,ECGR,CULGR,KINSUP,KINMATSUP,KINPOLSUP,KINMILSUP,STASUP,STAMATSUP,STAPOLSUP,STAMILSUP,NSASUP,NSAMATSUP,NSAPOLSUP,NSAMILSUP,INTRACON,FACTSEV1,FACTSEV2,FACTSEV3,INTERCON,CCGROUPSEV1,CCGROUPSEV2,CCGROUPSEV3,PROT,REB,REPGENCIV
475,4,7,8,0.1,1,1,2,3,0,3,-1,1,3,3,0,0,0.2,5,1,1,-1,0,0,0,3,4,0,0,4,0,-1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,1,0,3,1,1
475,4,7,8,0.1,1,1,2,3,0,3,-1,1,3,3,0,0,0.2,5,1,1,-1,0,0,1,3,4,0,0,4,0,-1,0,0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,3,2,1
483,4,6,6,0.38,1,0,0,1,0,3,1,1,3,3,3,1,0.6,5,3,1,0,0,0,1,3,0,1,0,3,0,-1,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,0,0,1,5,3,0,0,1,1
483,4,6,6,0.38,1,0,0,1,0,3,1,1,3,3,3,1,0.6,5,3,1,0,0,0,0,3,0,1,0,3,0,-1,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,-1,0,0,0,1
483,4,6,6,0.38,1,0,0,1,0,3,1,1,3,3,3,1,0.6,5,3,1,0,0,0,0,3,0,1,0,3,0,-1,0,1,1,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3,-1,0,3,0,1
484,4,5,6,0.081,1,0,1,3,0,3,4,1,3,3,0,0,0,2,1,0,0,0,0,0,3,2,0,0,3,0,-1,0,0,0,0,2,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,-1,-1,0,0,1,4,0
484,4,5,6,0.081,1,0,1,3,0,3,4,1,3,3,0,0,0,2,1,0,0,0,0,1,3,2,0,0,3,0,-1,0,0,0,0,2,2,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,4,0
484,4,5,6,0.081,1,0,1,3,0,3,4,1,3,3,0,0,0,2,1,0,0,0,0,0,3,2,0,0,3,0,-1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
484,4,5,6,0.12,1,1,0,1,0,3,2,1,3,3,0,0,0.6,5,3,1,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,4,5,6,0.12,1,1,0,1,0,3,2,1,3,3,0,0,0.6,5,3,1,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
484,4,5,6,0.12,1,1,0,1,0,3,2,1,3,3,0,0,0.6,5,3,1,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,7,7,0.1855,1,0,0,3,0,3,2,1,3,3,0,1,1,5,3,3,1,0,0,0,0,0,0,0,2,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,7,7,0.1855,1,0,0,3,0,3,2,1,3,3,0,1,1,5,3,3,1,0,0,0,0,0,0,0,2,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,7,7,0.1855,1,0,0,3,0,3,2,1,3,3,0,1,1,5,3,3,1,0,0,0,0,0,0,0,2,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,6,7,0.056,1,1,1,1,0,3,1,1,3,3,3,1,1,5,3,3,-1,0,0,0,2,2,0,0,2,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,6,7,0.056,1,1,1,1,0,3,1,1,3,3,3,1,1,5,3,3,-1,0,0,0,2,2,0,0,2,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,6,7,0.056,1,1,1,1,0,3,1,1,3,3,3,1,1,5,3,3,-1,0,0,0,2,2,0,0,2,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,5,7,0.0053,1,1,1,1,1,3,1,1,3,3,2,1,0.6,5,3,1,0,0,0,0,3,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
490,4,5,7,0.0053,1,1,1,1,1,3,1,1,3,3,2,1,0.6,5,3,1,0,0,0,0,3,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,5,7,0.0053,1,1,1,1,1,3,1,1,3,3,2,1,0.6,5,3,1,0,0,0,0,3,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,5,7,0.0046,2,0,0,3,0,3,2,0,0,0,1,2,0,2,1,0,0,0,0,1,4,3,0,0,5,0,-1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0
490,4,5,7,0.0046,2,0,0,3,0,3,2,0,0,0,1,2,0,2,1,0,0,0,0,0,1,3,0,0,5,0,-1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
490,4,5,7,0.0046,2,0,0,3,0,3,2,0,0,0,1,2,0,2,1,0,0,0,-1,1,1,3,0,0,5,0,-1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1
490,4,5,7,0.0046,1,1,0,3,1,3,2,0,0,0,1,3,0.6,5,3,1,-1,0,1,1,4,4,0,0,5,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,3,3,3,5,1
490,4,5,7,0.0046,1,1,0,3,1,3,2,0,0,0,1,3,0.6,5,3,1,-1,0,0,0,1,1,0,0,5,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
490,4,5,7,0.0046,1,1,0,3,1,3,2,0,0,0,1,3,0.6,5,3,1,-1,0,0,0,1,1,0,0,5,0,-1,0,1,1,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
500,4,6,7,0.042,1,1,0,1,1,3,1,1,3,3,2,1,1,5,3,3,0,0,0,1,0,2,0,0,4,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,-1,1,1,1,0,1,4,0,0,1,5,5,0,1,6,1
500,4,6,7,0.042,1,1,0,1,1,3,1,1,3,3,2,1,1,5,3,3,0,0,0,1,0,2,0,0,4,0,-1,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,0,1,3,0,0,1,6,1
500,4,6,7,0.042,1,1,0,1,1,3,1,1,3,3,2,1,1,5,3,3,0,0,-1,1,0,2,0,0,4,0,-1,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,3,1,-1,2,6,1
500,4,6,7,0.17,0,0,0,1,0,3,-1,1,3,3,1,1,2.5,2,3,3,3,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
500,4,6,7,0.1743,0,0,0,1,0,3,-1,1,3,3,1,1,2.5,2,3,3,3,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,3,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
500,4,6,7,0.1767,0,0,0,1,0,3,-1,1,3,3,1,1,2.5,2,3,3,3,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
501,4,6,7,0.22,1,0,0,3,0,3,1,1,2,2,0,0,0.6,5,3,1,0,0,0,0,1,0,1,0,3,0,-1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,3,0,3,1,0
501,4,6,7,0.22,1,0,0,3,0,3,1,1,2,2,0,0,0.6,5,3,1,0,0,0,1,1,0,1,0,3,0,-1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0
501,4,6,7,0.22,1,0,0,3,0,3,1,1,2,2,0,0,0.6,5,3,1,0,0,0,0,1,0,1,0,3,0,-1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,1
501,4,6,7,0.13,1,1,0,3,0,2,-1,1,2,2,3,1,0.6,5,3,1,0,0,0,0,0,0,0,0,1,0,-1,0,1,1,0,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0
501,4,6,7,0.13,1,1,0,3,0,2,-1,1,2,2,3,1,0.6,5,3,1,0,0,0,0,2,0,0,0,1,0,-1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0
501,4,6,7,0.13,1,1,0,3,0,2,-1,1,2,2,3,1,0.6,5,3,1,0,0,0,0,2,0,0,0,1,0,-1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
501,4,5,7,0.015,1,1,2,9,1,3,2,1,3,3,2,1,0.6,5,3,1,1,0,0,0,2,1,0,0,1,0,-1,0,1,1,0,3,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,1,0,3,0,0
501,4,5,7,0.015,1,1,2,9,1,3,2,1,3,3,2,1,0.6,5,3,1,1,0,0,1,2,1,0,0,1,0,-1,0,1,1,0,3,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,3,0,3,0,0
501,4,5,7,0.015,1,1,2,9,1,3,2,1,3,3,2,2,0.6,5,3,1,1,0,0,0,2,1,0,0,1,0,-1,0,1,1,0,3,2,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,0,3,0,0
501,4,5,7,0.0127,2,1,2,5,1,3,1,1,3,3,3,3,0.6,5,3,1,2,0,0,0,4,2,0,0,1,0,-1,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
501,4,5,7,0.0122,2,1,2,5,1,3,1,1,3,3,3,3,0.6,5,3,1,2,0,0,2,4,2,0,0,1,0,-1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,5,0,0,0,0,0
501,4,5,7,0.0119,2,1,2,5,1,3,1,1,3,3,3,3,0.6,5,3,1,2,0,0,0,4,2,0,0,1,0,-1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,4,6,7,0.12,1,1,-1,-1,0,3,-1,1,3,3,3,1,0.6,5,3,1,0,0,0,1,0,0,0,0,2,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1
501,4,6,7,0.12,1,1,-1,-1,0,3,-1,1,3,3,3,1,0.6,5,3,1,0,0,0,1,0,0,0,0,2,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,4,6,7,0.12,1,1,-1,-1,0,3,-1,1,3,3,3,1,0.6,5,3,1,0,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,4,6,7,0.1403,1,1,0,3,0,2,2,1,2,2,2,1,0.6,5,3,1,1,0,0,0,0,1,0,0,1,0,-1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
501,4,6,7,0.1403,1,1,0,3,0,2,2,1,2,2,2,1,0.6,5,3,1,1,0,0,0,0,1,0,0,1,0,-1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
501,4,6,7,0.1403,1,1,0,3,0,2,2,1,2,2,2,1,0.6,5,3,1,1,0,0,0,0,1,0,0,1,0,-1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,4,6,7,0.0599,1,0,1,1,0,3,1,0,0,0,0,0,0.75,4,3,1,1,0,0,0,2,1,0,0,1,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,1
501,4,6,7,0.0599,1,0,1,1,0,3,1,0,0,0,0,0,0.75,4,3,1,1,0,0,0,2,1,0,0,1,0,-1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0
501,4,6,7,0.0599,1,0,1,1,0,3,1,0,0,0,0,0,0.75,4,3,1,1,0,0,0,2,1,0,0,1,0,-1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,0,1,0,0
510,4,6,7,0.0284,1,0,2,5,0,3,2,1,3,3,0,1,2.5,2,3,3,3,0,0,0,0,0,0,0,2,1,1964,100,1,0,1,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1
510,4,6,7,0.0284,1,0,2,5,0,3,2,1,3,3,0,1,2.5,2,3,3,3,0,1,1,0,0,0,0,2,1,1964,100,1,0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,1
510,4,6,7,0.0284,1,0,2,5,0,3,2,1,3,3,0,1,2.5,2,3,3,3,0,0,0,0,0,0,0,2,1,1964,100,1,0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
516,4,6,6,0.85,0,0,0,1,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,1,3,3,0,0,4,0,-1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,1,1,0,0,1,5,-1,0,0,5,1
516,4,6,6,0.85,0,0,0,1,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,1,1,3,0,0,3,0,-1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,-1,0,-1,-1,0,0,0,4,1
516,4,6,6,0.85,0,0,0,1,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,1,3,0,0,3,0,-1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1
516,4,6,6,0.14,0,0,0,1,1,0,2,0,0,0,1,3,1,5,3,3,0,0,1,0,0,0,0,0,3,0,-1,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,2,0,0
516,4,6,6,0.14,0,0,0,1,1,0,2,0,0,0,1,3,1,5,3,3,0,0,1,0,0,0,0,0,3,0,-1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
516,4,6,6,0.14,0,0,0,1,1,0,2,0,0,0,1,3,1,5,3,3,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
517,4,6,6,0.145,0,0,0,1,1,0,-1,0,0,0,1,2,1.25,4,3,3,0,0,0,0,0,0,0,0,4,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0
517,4,6,6,0.145,0,0,0,1,1,0,-1,0,0,0,1,2,1.25,4,3,3,0,0,0,0,0,0,0,0,4,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
517,4,6,6,0.145,0,0,0,1,1,0,-1,0,0,0,1,2,1.25,4,3,3,0,0,0,0,0,0,0,0,4,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,4,6,6,0.845,0,0,0,1,0,0,1,0,0,0,1,2,0.6,5,3,1,0,0,0,0,3,2,0,0,5,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,4,6,6,0.845,0,0,0,1,0,0,1,0,0,0,1,2,0.6,5,3,1,0,0,1,0,3,2,0,0,5,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,4,6,6,0.845,0,0,0,1,0,0,1,0,0,0,1,2,0.6,5,3,1,0,0,0,0,3,2,0,0,5,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,4,6,6,0.21,0,0,0,5,0,3,3,1,3,3,3,3,0.6,5,3,1,3,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520,4,6,6,0.21,0,0,0,5,0,3,3,1,3,3,3,3,0.6,5,3,1,3,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520,4,6,6,0.21,0,0,0,5,0,3,3,1,3,3,3,3,0.6,5,3,1,3,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
522,4,5,5,0.35,1,1,0,5,0,3,2,1,3,3,3,2,1,5,3,3,3,1,0,0,1,3,0,0,3,0,-1,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,4,5,5,0.35,1,1,0,5,0,3,2,1,3,3,3,2,1,5,3,3,3,1,1,1,1,3,0,0,3,0,-1,0,1,1,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1
522,4,5,5,0.35,1,1,0,5,0,3,2,1,3,3,3,2,1,5,3,3,3,1,0,0,1,3,0,0,3,0,-1,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,4,6,7,0.04,2,1,0,5,0,3,1,1,3,3,3,2,2.5,2,3,3,3,1,0,0,1,1,0,0,3,1,1992,-1,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0
530,4,6,7,0.04,2,1,0,5,0,3,1,1,3,3,3,2,2.5,2,3,3,3,1,0,2,1,1,0,0,3,1,1992,-1,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,3,0,0,0,0,0
530,4,6,7,0.04,2,1,0,5,0,3,1,1,3,3,3,2,2.5,2,3,3,3,1,0,1,1,1,0,0,3,1,1992,-1,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0
530,4,7,7,0.4,0,0,0,5,0,2,1,1,3,3,3,1,0.6,5,3,1,3,0,1,0,1,0,2,0,3,1,1992,-1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,4,5,0
530,4,7,7,0.4,0,0,0,5,0,2,1,1,3,3,3,1,0.6,5,3,1,3,0,0,1,1,0,2,0,3,1,1992,-1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,3,5,0
530,4,7,7,0.4,0,0,0,5,0,2,1,1,3,3,3,1,0.6,5,3,1,3,0,0,0,1,0,2,0,3,1,1992,-1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,3,5,0
530,4,6,7,0.06,2,1,0,5,0,3,1,1,3,3,3,3,0,3,1,0,3,1,0,0,2,1,0,0,3,1,1992,-1,1,0,1,4,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,4,0,0,1,3,3,0,0,5,1
530,4,6,7,0.06,2,1,0,5,0,3,1,1,3,3,3,3,0,3,1,0,3,1,0,1,2,1,0,0,3,1,1992,-1,1,0,1,4,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,5,3,0,0,5,1
530,4,6,7,0.06,2,1,0,5,0,3,1,1,3,3,3,3,0,3,1,0,3,1,0,0,2,1,0,0,3,1,1992,-1,1,0,1,4,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,4,0,0,0,0,0,0,0,5,1
530,4,6,7,0.07,2,1,2,2,0,3,1,1,3,3,2,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,1992,-1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0
530,4,6,7,0.07,2,1,2,2,0,3,1,1,3,3,2,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,1992,-1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530,4,6,7,0.07,2,1,2,2,0,3,1,1,3,3,2,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,1992,-1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530,4,7,7,0.25,2,1,2,2,0,3,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1992,-1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,4,7,7,0.25,2,1,2,2,0,3,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1992,-1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,4,7,7,0.25,2,1,2,2,0,3,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1992,-1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,4,5,6,0.04,1,1,2,5,0,3,1,1,3,3,3,2,1,5,3,3,3,1,-1,0,2,2,0,0,3,0,-1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,4,5,6,0.04,1,1,2,5,0,3,1,1,3,3,3,2,1,5,3,3,3,1,-1,0,2,2,0,0,3,0,-1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,4,5,6,0.04,1,1,2,5,0,3,1,1,3,3,3,2,1,5,3,3,3,1,1,0,2,2,0,0,3,0,-1,0,0,0,0,4,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,4,6,7,0.1068,2,1,0,1,0,3,1,1,3,3,2,1,1,5,3,3,0,1,0,0,2,2,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,4,6,7,0.1068,2,1,0,1,0,3,1,1,3,3,2,1,1,5,3,3,0,1,0,0,2,2,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,4,6,7,0.1068,2,1,0,1,0,3,1,1,3,3,2,1,1,5,3,3,0,1,0,0,2,2,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,4,6,7,0.37,0,0,0,1,0,3,1,1,3,3,1,1,1,5,3,3,0,0,0,0,1,1,0,0,2,0,-1,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
540,4,6,7,0.37,0,0,0,1,0,3,1,1,3,3,1,1,1,5,3,3,0,0,-1,-1,1,1,0,0,2,0,-1,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,0,0
540,4,6,7,0.37,0,0,0,1,0,3,1,1,3,3,1,1,1,5,3,3,0,0,0,0,1,1,0,0,2,0,-1,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,4,5,7,0.024,1,1,0,1,0,3,3,1,3,3,3,1,1.6666666667,3,3,3,3,1,0,0,4,3,2,0,4,0,-1,0,0,0,0,4,2,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,4,4,1
540,4,5,7,0.024,1,1,0,1,0,3,3,1,3,3,3,1,1.6666666667,3,3,3,3,1,0,0,4,3,2,0,4,0,-1,0,0,0,0,4,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,4,4,1
540,4,5,7,0.024,1,1,0,1,0,3,3,1,3,3,3,1,1.6666666667,3,3,3,3,1,0,0,4,3,2,0,4,0,-1,0,0,0,1,4,2,0,0,0,0,0,1,1,1,0,1,1,0,0,-1,-1,0,0,0,0,0,0,3,5,1
551,4,6,7,0.34,0,0,0,-1,0,3,4,1,3,3,2,1,1,5,3,3,1,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,4,6,7,0.34,0,0,0,-1,0,3,4,1,3,3,2,1,1,5,3,3,1,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
551,4,6,7,0.34,0,0,0,-1,0,3,4,1,3,3,2,1,1,5,3,3,1,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0
551,4,5,7,0.056,1,1,-1,-1,0,3,2,1,3,3,3,1,2,2,2,3,3,1,0,0,0,1,0,0,2,0,-1,0,1,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
